Sex,NOC,Height,Weight,Age,Season,City,Year,Event,Medal
F,ITA,0.0,0.0,24.0,Summer,Paris,2024,"Cycling Track ""Womens Madison"", ""Womens Team Pursuit""",
F,ITA,0.0,0.0,27.0,Summer,Paris,2024,"Cycling Road ""Womens Road Race""",
F,ITA,0.0,0.0,33.0,Summer,Paris,2024,"Cycling Road ""Womens Road Race"", ""Womens Individual Time Trial""",
F,ITA,0.0,0.0,25.0,Summer,Paris,2024,"Cycling Track ""Womens Madison"", ""Womens Team Pursuit""",
F,ITA,0.0,0.0,25.0,Summer,Paris,2024,"Cycling Track ""Womens Omnium"", ""Womens Team Pursuit""",
F,ITA,0.0,0.0,25.0,Summer,Paris,2024,"Cycling Track ""Womens Keirin"", ""Womens Team Pursuit"", ""Womens Sprint""",
F,LTU,179.0,0.0,27.0,Summer,Paris,2024,"Athletics ""Womens Triple Jump""",
F,ITA,0.0,0.0,27.0,Summer,Paris,2024,"Cycling Track ""Womens Keirin"", ""Womens Sprint""",
M,ITA,0.0,0.0,30.0,Summer,Paris,2024,"Cycling Track ""Mens Team Pursuit""",
M,ITA,0.0,0.0,30.0,Summer,Paris,2024,"Cycling Track ""Mens Madison"", ""Mens Omnium"", ""Mens Team Pursuit""",
M,ITA,0.0,0.0,35.0,Summer,Paris,2024,"Cycling Road, Cycling Track ""Mens Road Race"", ""Mens Madison"", ""Mens Omnium""",
M,ITA,0.0,0.0,28.0,Summer,Paris,2024,"Cycling Road, Cycling Track ""Mens Individual Time Trial"", ""Mens Madison"", ""Mens Team Pursuit""",Silver
M,ITA,0.0,0.0,22.0,Summer,Paris,2024,"Cycling Track ""Mens Team Pursuit""",
M,ITA,0.0,0.0,24.0,Summer,Paris,2024,"Cycling Track ""Mens Team Pursuit""",
M,GBR,180.0,0.0,33.0,Summer,Paris,2024,"Golf ""Mens Individual Stroke Play""",Silver
F,ITA,0.0,0.0,20.0,Summer,Paris,2024,Rhythmic Gymnastics Individual All-Around,
F,ITA,0.0,0.0,23.0,Summer,Paris,2024,Rhythmic Gymnastics Individual All-Around,
F,ITA,0.0,0.0,28.0,Summer,Paris,2024,Rhythmic Gymnastics Group All-Around,
F,ITA,0.0,0.0,26.0,Summer,Paris,2024,Rhythmic Gymnastics Group All-Around,
F,ITA,0.0,0.0,24.0,Summer,Paris,2024,Rhythmic Gymnastics Group All-Around,
F,ITA,0.0,0.0,23.0,Summer,Paris,2024,Rhythmic Gymnastics Group All-Around,
F,ITA,0.0,0.0,22.0,Summer,Paris,2024,Rhythmic Gymnastics Group All-Around,
M,GBR,0.0,0.0,32.0,Summer,Paris,2024,Hockey Men,
F,NEP,161.0,0.0,31.0,Summer,Paris,2024,"Athletics ""Womens Marathon""",
F,LTU,0.0,0.0,32.0,Summer,Paris,2024,"Modern Pentathlon ""Womens Individual""",
F,LTU,0.0,0.0,40.0,Summer,Paris,2024,"Modern Pentathlon ""Womens Individual""",
F,IVB,157.0,0.0,18.0,Summer,Paris,2024,"Athletics ""Womens 200m""",
F,ITA,0.0,0.0,32.0,Summer,Paris,2024,"Fencing ""Womens Foil Individual"", ""Womens Foil Team""",
F,ITA,0.0,0.0,36.0,Summer,Paris,2024,"Fencing ""Womens Foil Individual"", ""Womens Foil Team""",
F,ITA,0.0,0.0,23.0,Summer,Paris,2024,"Fencing ""Womens Foil Individual"", ""Womens Foil Team""",
F,ITA,0.0,0.0,30.0,Summer,Paris,2024,"Fencing ""Womens Foil Team""",
M,ITA,0.0,0.0,24.0,Summer,Paris,2024,"Fencing ""Mens Foil Individual"", ""Mens Foil Team""",
M,ITA,0.0,0.0,23.0,Summer,Paris,2024,"Fencing ""Mens Foil Individual"", ""Mens Foil Team""",Silver
M,ITA,0.0,0.0,35.0,Summer,Paris,2024,"Fencing ""Mens Foil Team""",
M,ITA,0.0,0.0,27.0,Summer,Paris,2024,"Fencing ""Mens Foil Individual"", ""Mens Foil Team""",
M,ITA,0.0,0.0,23.0,Summer,Paris,2024,"Fencing ""Mens Épée Individual"", ""Mens Épée Team""",
M,ITA,0.0,0.0,27.0,Summer,Paris,2024,"Fencing ""Mens Épée Individual"", ""Mens Épée Team""",
F,GBR,175.0,0.0,24.0,Summer,Paris,2024,"Athletics ""Womens 400m"", ""Womens 4 x 400m Relay"", 4 x 400m Relay Mixed",
F,GBR,165.0,0.0,29.0,Summer,Paris,2024,"Athletics ""Womens 100m"", ""Womens 200m"", ""Womens 4 x 100m Relay""",
M,GBR,187.0,0.0,31.0,Summer,Paris,2024,"Athletics ""Mens 5000m""",
F,GBR,167.0,0.0,30.0,Summer,Paris,2024,"Athletics ""Womens 3000m Steeplechase""",
F,GBR,175.0,0.0,33.0,Summer,Paris,2024,"Athletics ""Womens Pole Vault""",
M,GBR,190.0,0.0,22.0,Summer,Paris,2024,"Athletics ""Mens 800m""",
M,GBR,180.0,0.0,27.0,Summer,Paris,2024,"Athletics ""Mens Marathon""",
F,GBR,175.0,0.0,24.0,Summer,Paris,2024,"Athletics ""Womens Pole Vault""",
M,GBR,188.0,0.0,24.0,Summer,Paris,2024,"Athletics ""Mens 400m Hurdles""",
M,GBR,188.0,0.0,24.0,Summer,Paris,2024,"Athletics ""Mens 4 x 400m Relay"", 4 x 400m Relay Mixed",
M,GBR,175.0,0.0,28.0,Summer,Paris,2024,"Athletics ""Mens 5000m""",
M,GBR,183.0,0.0,25.0,Summer,Paris,2024,"Athletics ""Mens 400m"", ""Mens 4 x 400m Relay""",
M,GBR,178.0,0.0,25.0,Summer,Paris,2024,"Athletics ""Mens 4 x 100m Relay""",
F,GBR,158.0,0.0,31.0,Summer,Paris,2024,"Athletics ""Womens Marathon""",
M,GBR,188.0,0.0,27.0,Summer,Paris,2024,"Athletics ""Mens Long Jump""",
M,GBR,183.0,0.0,30.0,Summer,Paris,2024,"Athletics ""Mens 800m""",
M,GBR,188.0,0.0,29.0,Summer,Paris,2024,"Athletics ""Mens 1500m""",
F,GBR,170.0,0.0,32.0,Summer,Paris,2024,"Athletics ""Womens Marathon""",
M,GBR,185.0,0.0,25.0,Summer,Paris,2024,"Athletics ""Mens 4 x 400m Relay"", 4 x 400m Relay Mixed",
F,GBR,170.0,0.0,22.0,Summer,Paris,2024,"Athletics ""Womens 800m""",Gold
M,GBR,187.0,0.0,30.0,Summer,Paris,2024,"Athletics ""Mens 400m"", ""Mens 4 x 400m Relay""",Silver
M,GBR,193.0,0.0,29.0,Summer,Paris,2024,"Athletics ""Mens 100m"", ""Mens 200m"", ""Mens 4 x 100m Relay""",
F,GBR,178.0,0.0,22.0,Summer,Paris,2024,"Athletics ""Womens 4 x 100m Relay""",
F,GBR,163.0,0.0,21.0,Summer,Paris,2024,"Athletics ""Womens 4 x 400m Relay""",
M,GBR,173.0,0.0,23.0,Summer,Paris,2024,"Athletics ""Mens 100m"", ""Mens 4 x 100m Relay""",
M,GBR,187.0,0.0,27.0,Summer,Paris,2024,"Athletics ""Mens 1500m""",Silver
M,GBR,183.0,0.0,35.0,Summer,Paris,2024,"Athletics ""Mens 4 x 100m Relay""",
F,GBR,170.0,0.0,30.0,Summer,Paris,2024,"Athletics ""Womens 400m Hurdles""",
F,GBR,178.0,0.0,27.0,Summer,Paris,2024,"Athletics ""Womens High Jump""",
F,GBR,171.0,0.0,27.0,Summer,Paris,2024,"Athletics ""Womens 100m"", ""Womens 4 x 100m Relay""",
M,GBR,191.0,0.0,31.0,Summer,Paris,2024,"Athletics ""Mens Shot Put""",
F,GBR,175.0,0.0,34.0,Summer,Paris,2024,"Athletics ""Womens 10,000m""",
M,GBR,182.0,0.0,25.0,Summer,Paris,2024,"Athletics ""Mens 1500m"", ""Mens 5000m""",
M,GBR,188.0,0.0,25.0,Summer,Paris,2024,"Athletics ""Mens 4 x 400m Relay""",
M,GBR,187.0,0.0,30.0,Summer,Paris,2024,"Athletics ""Mens 4 x 100m Relay""",
F,GBR,161.0,0.0,31.0,Summer,Paris,2024,"Athletics ""Womens 1500m""",
F,GBR,157.0,0.0,28.0,Summer,Paris,2024,"Athletics ""Womens 100m"", ""Womens 200m"", ""Womens 4 x 100m Relay""",
F,GBR,175.0,0.0,28.0,Summer,Paris,2024,"Athletics ""Womens 400m Hurdles"", ""Womens 4 x 400m Relay""",
F,GBR,171.0,0.0,28.0,Summer,Paris,2024,"Athletics ""Womens 400m"", ""Womens 4 x 400m Relay"", 4 x 400m Relay Mixed",
F,GBR,176.0,0.0,25.0,Summer,Paris,2024,"Athletics ""Womens Heptathlon""",
F,GBR,167.0,0.0,31.0,Summer,Paris,2024,"Athletics ""Womens 400m"", ""Womens 4 x 400m Relay""",
M,GBR,182.0,0.0,25.0,Summer,Paris,2024,"Athletics ""Mens 110m Hurdles""",
M,GBR,198.0,0.0,33.0,Summer,Paris,2024,"Athletics ""Mens Discus Throw""",
M,GBR,189.0,0.0,30.0,Summer,Paris,2024,"Athletics ""Mens Discus Throw""",
F,GBR,168.0,0.0,27.0,Summer,Paris,2024,"Athletics ""Womens 3000m Steeplechase""",
F,GBR,171.0,0.0,26.0,Summer,Paris,2024,"Athletics ""Womens 800m""",
M,GBR,184.0,0.0,23.0,Summer,Paris,2024,"Athletics ""Mens 800m""",
F,GBR,160.0,0.0,31.0,Summer,Paris,2024,"Athletics ""Womens Marathon""",
F,GBR,179.0,0.0,29.0,Summer,Paris,2024,"Athletics ""Womens 1500m""",
M,GBR,178.0,0.0,27.0,Summer,Paris,2024,"Athletics ""Mens 20km Race Walk""",
F,GBR,174.0,0.0,31.0,Summer,Paris,2024,"Athletics ""Womens 4 x 400m Relay"", 4 x 400m Relay Mixed",
F,GBR,157.0,0.0,31.0,Summer,Paris,2024,"Athletics ""Womens 200m"", ""Womens 4 x 100m Relay""",
F,GBR,170.0,0.0,27.0,Summer,Paris,2024,"Athletics ""Womens 4 x 400m Relay"", 4 x 400m Relay Mixed",
F,LTU,0.0,0.0,17.0,Summer,Paris,2024,Breaking B-Girls,Silver
M,ITA,0.0,0.0,31.0,Summer,Paris,2024,"Fencing ""Mens Épée Individual"", ""Mens Épée Team""",
M,ITA,0.0,0.0,30.0,Summer,Paris,2024,"Fencing ""Mens Épée Team""",
F,ITA,0.0,0.0,33.0,Summer,Paris,2024,"Fencing ""Womens Épée Individual"", ""Womens Épée Team""",
F,ITA,0.0,0.0,39.0,Summer,Paris,2024,"Fencing ""Womens Épée Team""",
F,ITA,0.0,0.0,30.0,Summer,Paris,2024,"Fencing ""Womens Épée Individual"", ""Womens Épée Team""",
F,ITA,0.0,0.0,35.0,Summer,Paris,2024,"Fencing ""Womens Épée Individual"", ""Womens Épée Team""",
M,ITA,0.0,0.0,37.0,Summer,Paris,2024,"Fencing ""Mens Sabre Individual"", ""Mens Sabre Team""",Bronze
M,ITA,0.0,0.0,30.0,Summer,Paris,2024,"Fencing ""Mens Sabre Individual"", ""Mens Sabre Team""",
M,ITA,0.0,0.0,23.0,Summer,Paris,2024,"Fencing ""Mens Sabre Individual"", ""Mens Sabre Team""",
M,ITA,0.0,0.0,22.0,Summer,Paris,2024,"Fencing ""Mens Sabre Team""",
F,ITA,0.0,0.0,30.0,Summer,Paris,2024,"Fencing ""Womens Sabre Individual"", ""Womens Sabre Team""",
F,ITA,0.0,0.0,27.0,Summer,Paris,2024,"Fencing ""Womens Sabre Individual"", ""Womens Sabre Team""",
F,ITA,0.0,0.0,29.0,Summer,Paris,2024,"Fencing ""Womens Sabre Individual"", ""Womens Sabre Team""",
F,ITA,0.0,0.0,35.0,Summer,Paris,2024,"Fencing ""Womens Sabre Team""",
M,VEN,0.0,0.0,39.0,Summer,Paris,2024,"Fencing ""Mens Épée Individual"", ""Mens Épée Team""",
M,LTU,0.0,0.0,30.0,Summer,Paris,2024,"Sailing ""Mens Windsurfing""",
F,LTU,0.0,0.0,32.0,Summer,Paris,2024,"Sailing ""Womens Dinghy""",
M,VEN,0.0,0.0,28.0,Summer,Paris,2024,"Fencing ""Mens Épée Individual"", ""Mens Épée Team""",
M,LTU,0.0,0.0,30.0,Summer,Paris,2024,"Artistic Gymnastics Men, ""Mens Horizontal Bar"", ""Mens Parallel Bars""",
M,VEN,0.0,0.0,37.0,Summer,Paris,2024,"Fencing ""Mens Épée Individual"", ""Mens Épée Team""",
M,CHI,0.0,0.0,31.0,Summer,Paris,2024,Judo Men -100 kg,
M,VEN,0.0,0.0,28.0,Summer,Paris,2024,"Fencing ""Mens Épée Team""",
F,LTU,0.0,0.0,21.0,Summer,Paris,2024,"Wrestling ""Womens Freestyle 50kg""",
F,GRN,0.0,0.0,17.0,Summer,Paris,2024,"Swimming ""Womens 100m Freestyle""",
F,VEN,0.0,0.0,26.0,Summer,Paris,2024,"Fencing ""Womens Sabre Individual""",
M,VEN,0.0,0.0,34.0,Summer,Paris,2024,"Wrestling ""Mens Greco-Roman 60kg""",
M,VEN,0.0,0.0,27.0,Summer,Paris,2024,"Wrestling ""Mens Freestyle 74kg""",
F,VEN,0.0,0.0,33.0,Summer,Paris,2024,"Wrestling ""Womens Freestyle 53kg""",
F,VEN,0.0,0.0,30.0,Summer,Paris,2024,"Wrestling ""Womens Freestyle 68kg""",
F,VEN,0.0,0.0,31.0,Summer,Paris,2024,Judo Women -63 kg,
M,HAI,0.0,0.0,34.0,Summer,Paris,2024,Judo Men -73 kg,
M,HKG,0.0,0.0,27.0,Summer,Paris,2024,"Swimming ""Mens 100m Freestyle"", ""Mens 50m Freestyle""",
F,HKG,0.0,0.0,32.0,Summer,Paris,2024,"Swimming ""Womens 4 x 100m Freestyle Relay"", ""Womens 4 x 100m Medley Relay"", Relay Only Athlete",
F,HKG,0.0,0.0,31.0,Summer,Paris,2024,"Swimming ""Womens 4 x 100m Freestyle Relay"", Relay Only Athlete",
F,HKG,0.0,0.0,27.0,Summer,Paris,2024,"Swimming ""Womens 100m Freestyle"", ""Womens 200m Freestyle"", ""Womens 4 x 100m Medley Relay""",Bronze
F,HKG,0.0,0.0,27.0,Summer,Paris,2024,"Swimming ""Womens 100m Freestyle"", ""Womens 200m Freestyle"", ""Womens 4 x 100m Medley Relay""",Bronze
F,HKG,0.0,0.0,22.0,Summer,Paris,2024,"Swimming ""Womens 4 x 100m Freestyle Relay"", ""Womens 4 x 100m Medley Relay"", Relay Only Athlete",
F,HKG,0.0,0.0,26.0,Summer,Paris,2024,"Swimming ""Womens 4 x 100m Freestyle Relay"", ""Womens 4 x 100m Medley Relay"", Relay Only Athlete",
F,HKG,0.0,0.0,18.0,Summer,Paris,2024,"Swimming ""Womens 100m Backstroke"", ""Womens 200m Backstroke""",
M,HKG,178.0,0.0,28.0,Summer,Paris,2024,"Badminton ""Mens Singles""",
M,HKG,178.0,0.0,29.0,Summer,Paris,2024,Badminton Mixed Doubles,
F,HKG,168.0,0.0,21.0,Summer,Paris,2024,"Badminton ""Womens Singles""",
F,HKG,166.0,0.0,33.0,Summer,Paris,2024,Badminton Mixed Doubles,
F,HKG,166.0,0.0,26.0,Summer,Paris,2024,"Badminton ""Womens Doubles""",
F,HKG,163.0,0.0,23.0,Summer,Paris,2024,"Badminton ""Womens Doubles""",
M,ERI,172.0,0.0,26.0,Summer,Paris,2024,"Athletics ""Mens 5000m""",
F,TKM,0.0,0.0,18.0,Summer,Paris,2024,"Swimming ""Womens 100m Backstroke""",
M,ITA,183.0,0.0,24.0,Summer,Paris,2024,"Badminton ""Mens Singles""",
F,ITA,0.0,0.0,27.0,Summer,Paris,2024,Breaking B-Girls,
F,ITA,0.0,0.0,22.0,Summer,Paris,2024,"Judo Women -48 kg, Mixed Team",
F,ITA,0.0,0.0,30.0,Summer,Paris,2024,"Judo Women -52 kg, Mixed Team",
F,ITA,0.0,0.0,21.0,Summer,Paris,2024,"Judo Women -57 kg, Mixed Team",
F,ITA,0.0,0.0,26.0,Summer,Paris,2024,"Judo Women -78 kg, Mixed Team",Gold
M,ITA,0.0,0.0,26.0,Summer,Paris,2024,"Judo Men -73 kg, Mixed Team",
M,ITA,0.0,0.0,26.0,Summer,Paris,2024,"Judo Men -90 kg, Mixed Team",
F,ITA,0.0,0.0,22.0,Summer,Paris,2024,"Judo Women +78 kg, Mixed Team",
M,ITA,0.0,0.0,32.0,Summer,Paris,2024,"Wrestling ""Mens Freestyle 74kg""",
F,ITA,0.0,0.0,21.0,Summer,Paris,2024,"Wrestling ""Womens Freestyle 57kg""",
M,ITA,0.0,0.0,27.0,Summer,Paris,2024,"Judo Men -60 kg, Mixed Team",
M,ITA,0.0,0.0,31.0,Summer,Paris,2024,"Judo Men -66 kg, Mixed Team",
M,ITA,0.0,0.0,30.0,Summer,Paris,2024,"Judo Men -81 kg, Mixed Team",
M,ITA,0.0,0.0,24.0,Summer,Paris,2024,"Judo Men -100 kg, Mixed Team",
F,ITA,0.0,0.0,19.0,Summer,Paris,2024,"Judo Women -63 kg, Mixed Team",
M,ITA,0.0,0.0,30.0,Summer,Paris,2024,"Marathon Swimming, Swimming ""Mens 10km"", ""Mens 1500m Freestyle"", ""Mens 800m Freestyle""",Bronze
M,ITA,0.0,0.0,30.0,Summer,Paris,2024,"Marathon Swimming, Swimming ""Mens 10km"", ""Mens 1500m Freestyle"", ""Mens 800m Freestyle""",Silver
M,ITA,0.0,0.0,29.0,Summer,Paris,2024,"Marathon Swimming ""Mens 10km""",
F,ITA,0.0,0.0,26.0,Summer,Paris,2024,"Swimming ""Womens 1500m Freestyle"", ""Womens 800m Freestyle""",
M,ITA,0.0,0.0,25.0,Summer,Paris,2024,"Swimming ""Mens 100m Breaststroke"", ""Mens 4 x 100m Medley Relay"", Mixed 4 x 100m Medley Relay",Gold
M,ITA,0.0,0.0,27.0,Summer,Paris,2024,"Swimming ""Mens 4 x 100m Freestyle Relay"", Relay Only Athlete",
M,ITA,0.0,0.0,23.0,Summer,Paris,2024,"Swimming ""Mens 100m Backstroke"", ""Mens 200m Backstroke"", ""Mens 4 x 100m Freestyle Relay"", ""Mens 4 x 100m Medley Relay""",Gold
M,ITA,0.0,0.0,26.0,Summer,Paris,2024,"Swimming ""Mens 100m Freestyle"", ""Mens 4 x 100m Freestyle Relay"", ""Mens 4 x 100m Medley Relay""",
M,ITA,0.0,0.0,25.0,Summer,Paris,2024,"Swimming ""Mens 200m Butterfly"", ""Mens 200m Individual Medley"", ""Mens 400m Individual Medley""",
F,ITA,0.0,0.0,19.0,Summer,Paris,2024,"Swimming ""Womens 100m Breaststroke"", ""Womens 4 x 100m Medley Relay""",
F,ITA,0.0,0.0,21.0,Summer,Paris,2024,"Diving ""Womens 10m Platform""",
F,ITA,0.0,0.0,24.0,Summer,Paris,2024,"Diving ""Womens 10m Platform""",
F,ITA,0.0,0.0,30.0,Summer,Paris,2024,"Diving ""Womens 3m Springboard"", ""Womens Synchronised 3m Springboard""",
F,ITA,0.0,0.0,22.0,Summer,Paris,2024,"Diving ""Womens 3m Springboard"", ""Womens Synchronised 3m Springboard""",
M,ITA,0.0,0.0,28.0,Summer,Paris,2024,"Diving ""Mens 3m Springboard"", ""Mens Synchronised 3m Springboard""",
M,ITA,0.0,0.0,30.0,Summer,Paris,2024,"Diving ""Mens 3m Springboard"", ""Mens Synchronised 3m Springboard""",
M,ITA,0.0,0.0,25.0,Summer,Paris,2024,"Diving ""Mens 10m Platform""",
M,ITA,190.0,0.0,30.0,Summer,Paris,2024,Water Polo Men,
M,ITA,190.0,0.0,21.0,Summer,Paris,2024,Water Polo Men,
M,ITA,190.0,0.0,34.0,Summer,Paris,2024,Water Polo Men,
M,ITA,190.0,0.0,31.0,Summer,Paris,2024,Water Polo Men,
M,ITA,185.0,0.0,28.0,Summer,Paris,2024,Water Polo Men,
M,ITA,194.0,0.0,34.0,Summer,Paris,2024,Water Polo Men,
M,ITA,190.0,0.0,30.0,Summer,Paris,2024,Water Polo Men,
M,ITA,194.0,0.0,22.0,Summer,Paris,2024,Water Polo Men,
M,ITA,195.0,0.0,22.0,Summer,Paris,2024,Water Polo Men,
M,ITA,198.0,0.0,26.0,Summer,Paris,2024,Water Polo Men,
M,ITA,190.0,0.0,31.0,Summer,Paris,2024,Water Polo Men,
M,ITA,190.0,0.0,31.0,Summer,Paris,2024,Water Polo Men,
M,ITA,185.0,0.0,29.0,Summer,Paris,2024,Water Polo Men,
F,ITA,0.0,0.0,25.0,Summer,Paris,2024,"Swimming ""Womens 200m Individual Medley"", ""Womens 400m Individual Medley""",
M,ITA,0.0,0.0,30.0,Summer,Paris,2024,"Swimming ""Mens 4 x 100m Freestyle Relay"", ""Mens 50m Freestyle""",
M,ITA,0.0,0.0,27.0,Summer,Paris,2024,"Swimming ""Mens 200m Butterfly"", ""Mens 4 x 100m Medley Relay""",
M,ITA,0.0,0.0,22.0,Summer,Paris,2024,"Swimming ""Mens 4 x 100m Freestyle Relay"", Relay Only Athlete",
M,ITA,0.0,0.0,21.0,Summer,Paris,2024,"Swimming ""Mens 1500m Freestyle"", ""Mens 800m Freestyle""",
M,ITA,0.0,0.0,24.0,Summer,Paris,2024,"Swimming ""Mens 400m Freestyle""",
M,ITA,0.0,0.0,25.0,Summer,Paris,2024,"Swimming ""Mens 100m Freestyle"", ""Mens 4 x 100m Freestyle Relay"", ""Mens 50m Freestyle""",
M,ITA,0.0,0.0,25.0,Summer,Paris,2024,"Swimming ""Mens 400m Freestyle""",
M,ITA,0.0,0.0,24.0,Summer,Paris,2024,"Swimming ""Mens 100m Backstroke"", Mixed 4 x 100m Medley Relay",
M,ITA,0.0,0.0,27.0,Summer,Paris,2024,"Swimming ""Mens 200m Freestyle"", ""Mens 4 x 200m Freestyle Relay""",
M,ITA,0.0,0.0,18.0,Summer,Paris,2024,"Swimming ""Mens 200m Freestyle"", ""Mens 4 x 200m Freestyle Relay""",
M,ITA,0.0,0.0,30.0,Summer,Paris,2024,"Swimming ""Mens 200m Backstroke""",
M,ITA,0.0,0.0,22.0,Summer,Paris,2024,"Swimming ""Mens 100m Breaststroke""",
M,ITA,0.0,0.0,21.0,Summer,Paris,2024,"Diving ""Mens 10m Platform""",
F,ITA,0.0,0.0,28.0,Summer,Paris,2024,"Marathon Swimming ""Womens 10km""",
F,ITA,0.0,0.0,31.0,Summer,Paris,2024,"Artistic Swimming Team, Duet",
F,ITA,0.0,0.0,24.0,Summer,Paris,2024,Artistic Swimming Team,
F,ITA,0.0,0.0,24.0,Summer,Paris,2024,Artistic Swimming Team,
F,ITA,0.0,0.0,25.0,Summer,Paris,2024,Artistic Swimming Team,
F,ITA,0.0,0.0,20.0,Summer,Paris,2024,Artistic Swimming Team,
F,ITA,0.0,0.0,24.0,Summer,Paris,2024,Artistic Swimming Team,
F,ITA,0.0,0.0,23.0,Summer,Paris,2024,Artistic Swimming Team,
F,ITA,0.0,0.0,19.0,Summer,Paris,2024,Artistic Swimming Team,
F,ITA,0.0,0.0,24.0,Summer,Paris,2024,"Artistic Swimming Team, Duet",
F,ITA,0.0,0.0,29.0,Summer,Paris,2024,"Swimming ""Womens 100m Breaststroke""",
F,ITA,0.0,0.0,22.0,Summer,Paris,2024,"Swimming ""Womens 100m Butterfly"", Mixed 4 x 100m Medley Relay",
F,ITA,0.0,0.0,22.0,Summer,Paris,2024,"Swimming ""Womens 4 x 200m Freestyle Relay"", Relay Only Athlete",
F,ITA,0.0,0.0,18.0,Summer,Paris,2024,"Swimming ""Womens 4 x 100m Freestyle Relay"", ""Womens 50m Freestyle""",
F,CZE,0.0,0.0,17.0,Summer,Paris,2024,"Artistic Gymnastics Women, ""Womens All-Around"", ""Womens Balance Beam"", ""Womens Floor Exercise"", ""Womens Uneven Bars"", ""Womens Vault""",
M,CZE,0.0,0.0,30.0,Summer,Paris,2024,Judo Men -90 kg,
M,CZE,0.0,0.0,34.0,Summer,Paris,2024,Judo Men +100 kg,
F,CZE,0.0,0.0,24.0,Summer,Paris,2024,Judo Women -63 kg,
M,CZE,0.0,,27.0,Summer,Paris,2024,"Modern Pentathlon ""Mens Individual""",
F,CZE,0.0,0.0,19.0,Summer,Paris,2024,"Modern Pentathlon ""Womens Individual""",
F,CZE,0.0,0.0,24.0,Summer,Paris,2024,"Modern Pentathlon ""Womens Individual""",
M,CZE,0.0,0.0,27.0,Summer,Paris,2024,"Modern Pentathlon ""Mens Individual""",
F,ITA,0.0,0.0,29.0,Summer,Paris,2024,"Swimming ""Womens 200m Breaststroke""",
F,ITA,0.0,0.0,22.0,Summer,Paris,2024,"Swimming ""Womens 4 x 100m Freestyle Relay"", Relay Only Athlete",
F,ITA,0.0,0.0,21.0,Summer,Paris,2024,"Swimming ""Womens 4 x 100m Freestyle Relay"", ""Womens 4 x 100m Medley Relay"", ""Womens 4 x 200m Freestyle Relay"", Relay Only Athlete, Mixed 4 x 100m Medley Relay",
F,ITA,0.0,0.0,29.0,Summer,Paris,2024,"Swimming ""Womens 200m Backstroke"", ""Womens 4 x 100m Medley Relay""",
F,ITA,0.0,0.0,24.0,Summer,Paris,2024,"Swimming ""Womens 4 x 200m Freestyle Relay"", Relay Only Athlete",
F,ITA,0.0,0.0,21.0,Summer,Paris,2024,"Swimming ""Womens 100m Butterfly"", ""Womens 4 x 100m Medley Relay""",
F,ITA,0.0,0.0,21.0,Summer,Paris,2024,"Swimming ""Womens 4 x 100m Freestyle Relay"", Relay Only Athlete",
F,ITA,0.0,0.0,19.0,Summer,Paris,2024,"Swimming ""Womens 4 x 200m Freestyle Relay"", Relay Only Athlete",
F,ITA,0.0,0.0,27.0,Summer,Paris,2024,"Marathon Swimming, Swimming ""Womens 10km"", ""Womens 1500m Freestyle""",Bronze
F,ITA,178.0,0.0,27.0,Summer,Paris,2024,Water Polo Women,
F,ITA,178.0,0.0,24.0,Summer,Paris,2024,Water Polo Women,
F,ITA,176.0,0.0,35.0,Summer,Paris,2024,Water Polo Women,
F,ITA,170.0,0.0,25.0,Summer,Paris,2024,Water Polo Women,
F,ITA,176.0,0.0,23.0,Summer,Paris,2024,Water Polo Women,
F,ITA,173.0,0.0,29.0,Summer,Paris,2024,Water Polo Women,
F,ITA,170.0,0.0,21.0,Summer,Paris,2024,Water Polo Women,
F,ITA,177.0,0.0,29.0,Summer,Paris,2024,Water Polo Women,
F,ITA,176.0,0.0,31.0,Summer,Paris,2024,Water Polo Women,
F,ITA,172.0,0.0,26.0,Summer,Paris,2024,Water Polo Women,
F,ITA,178.0,0.0,30.0,Summer,Paris,2024,Water Polo Women,
F,ITA,178.0,0.0,30.0,Summer,Paris,2024,Water Polo Women,
F,ITA,171.0,0.0,21.0,Summer,Paris,2024,Water Polo Women,
F,NGR,188.0,0.0,25.0,Summer,Paris,2024,Basketball Women,
F,NGR,193.0,0.0,24.0,Summer,Paris,2024,Basketball Women,
F,NGR,188.0,0.0,27.0,Summer,Paris,2024,Basketball Women,
M,HON,0.0,0.0,29.0,Summer,Paris,2024,"Wrestling ""Mens Greco-Roman 97kg""",
F,NGR,187.0,0.0,24.0,Summer,Paris,2024,Basketball Women,
F,HON,0.0,0.0,27.0,Summer,Paris,2024,"Swimming ""Womens 200m Freestyle""",
M,HON,0.0,0.0,26.0,Summer,Paris,2024,"Swimming ""Mens 200m Breaststroke""",
F,NGR,188.0,0.0,28.0,Summer,Paris,2024,Basketball Women,
M,VEN,0.0,0.0,25.0,Summer,Paris,2024,Taekwondo Men -58kg,
F,NGR,183.0,0.0,25.0,Summer,Paris,2024,Basketball Women,
F,NGR,178.0,0.0,24.0,Summer,Paris,2024,Basketball Women,
F,ZAM,140.0,0.0,27.0,Summer,Paris,2024,Football Women,
F,ZAM,153.0,0.0,24.0,Summer,Paris,2024,Football Women,
F,ZAM,160.0,0.0,27.0,Summer,Paris,2024,Football Women,
F,ZAM,158.0,0.0,30.0,Summer,Paris,2024,Football Women,
F,ZAM,165.0,0.0,26.0,Summer,Paris,2024,Football Women,
